culture,count,mean_age,std_age,ci_95,pi_95,ci_lower,ci_upper,pi_lower,pi_upper
British or American,30,114.56666666666666,53.75530981524832,19.23609057070704,105.3604072378867,95.33057609595963,133.8027572373737,9.206259428779958,219.92707390455337
possibly Flemish,30,251.5,67.73464961613583,24.238533072717942,132.75991324762623,227.26146692728207,275.7385330727179,118.74008675237377,384.25991324762623
probably Dutch,30,222.06666666666666,94.95550076976468,33.979389557455534,186.11278150873878,188.08727710921113,256.0460562241222,35.953885157927886,408.17944817540547
"Italian, Faenza",30,360.73333333333335,125.3026497045793,44.83897733546586,245.5931934209754,315.8943559978675,405.5723106687992,115.14013991235794,606.3265267543088
European (Medieval style),30,123.63333333333334,18.79560354560817,6.7259203486510675,36.83938294939201,116.90741298468227,130.3592536819844,86.79395038394134,160.47271628272534
Israelite,30,2661.5,13.693063937629153,4.8999999999999995,26.83840531775314,2656.6,2666.4,2634.6615946822467,2688.3384053177533
Ancestral Pueblo or Mogollon,30,1118.0,0.0,0.0,0.0,1118.0,1118.0,1118.0,1118.0
Toraja people,30,179.0,52.92219402755006,18.93796391488217,103.72750029399812,160.06203608511782,197.93796391488218,75.27249970600188,282.7275002939981
"Italian, Tuscany",30,417.1666666666667,136.75603329900358,48.93751801769071,268.041825266047,368.229148648976,466.1041846843574,149.1248414006197,685.2084919327137
Slovak,29,151.3793103448276,27.10352348351913,9.864675999761033,53.122906027697496,141.51463434506655,161.24398634458862,98.25640431713009,204.50221637252508
"French, Sarreguemines",29,144.75862068965517,25.694156050985875,9.351718594241062,50.360545859932316,135.40690209541413,154.11033928389622,94.39807482972286,195.11916654958748
"African, made in Europe",29,210.0,58.24823725107175,21.20019518452764,114.16654501210063,188.79980481547236,231.20019518452764,95.83345498789937,324.16654501210064
Kuba,29,159.68965517241378,26.896764872213435,9.789423543676074,52.717659149538335,149.9002316287377,169.47907871608984,106.97199602287544,212.40731432195213
"British, Caughley",29,178.82758620689654,21.779854658962154,7.927058253632311,42.68851513156582,170.90052795326423,186.75464446052885,136.13907107533072,221.51610133846236
Cupisnique,29,3127.862068965517,125.02363323386162,45.503959472831845,245.04632113836877,3082.3581094926853,3173.366028438349,2882.8157478271482,3372.908390103886
"French, Nevers",29,256.6896551724138,45.78451348302005,16.66386260042235,89.7376464267193,240.02579257199142,273.35351777283614,166.95200874569449,346.4273015991331
Teotihuacan,28,1677.892857142857,203.3561625227497,75.32417670506806,398.5780785445894,1602.568680437789,1753.2170338479252,1279.3147785982678,2076.4709356874464
Arabian,28,111.71428571428571,83.11921698863766,30.787788825129038,162.9136652977298,80.92649688915667,142.50207453941474,-51.1993795834441,274.6279510120155
South Italian,28,987.0357142857143,622.8835859454089,230.71930898179508,1220.8518284530014,756.3164053039193,1217.7550232675094,-233.81611416728708,2207.8875427387156
"Italian, Umbria",28,437.57142857142856,77.16669237889116,28.58294285447569,151.24671706262666,408.9884857169529,466.15437142590423,286.3247115088019,588.8181456340552
"British, after Italian original",28,79.42857142857143,9.414050064894395,3.4870129422270852,18.451538127193015,75.94155848634435,82.91558437079851,60.97703330137841,97.88010955576445
"German, Fürstenberg",28,174.21428571428572,51.32421069217338,19.01075368194422,100.59545295665983,155.2035320323415,193.22503939622993,73.6188327576259,274.80973867094553
"German, Ludwigsburg",28,195.10714285714286,24.337654541295286,9.014793397521672,47.70180290093876,186.09234945962118,204.12193625466455,147.4053399562041,242.80894575808162
Kongo peoples,28,233.5,96.10854203374356,35.59910215263967,188.3727423861374,197.90089784736034,269.09910215263966,45.12725761386261,421.87274238613736
possibly Swiss,28,225.35714285714286,107.22707448515746,39.71746420610162,210.16506599090863,185.63967865104124,265.07460706324446,15.192076866234231,435.5222088480515
Indus,28,4859.214285714285,158.78808546190334,58.81592994091738,311.22464750533055,4800.398355773368,4918.0302156552025,4547.989638208955,5170.438933219616
Urartian,28,2764.25,53.14036270245197,19.683465800664422,104.15511089680585,2744.5665341993354,2783.9334658006646,2660.094889103194,2868.405110896806
Burma,27,714.8518518518518,407.4351957630056,153.68544236805144,798.572983695491,561.1664094838004,868.5372942199033,-83.72113184363911,1513.4248355473428
"French, Sceaux",27,172.22222222222223,23.721676768684528,8.94786809244581,46.49448646662167,163.2743541297764,181.17009031466804,125.72773575560055,218.7167086888439
Thailand (Ban Chiang),27,2544.6296296296296,795.0329527833397,299.8881596786684,1558.264587455346,2244.7414699509613,2844.517789308298,986.3650421742836,4102.894217084975
Albanian,26,126.76923076923077,47.05257288804317,18.08642673649703,92.22304286056462,108.68280403273374,144.8556575057278,34.546187908666155,218.9922736297954
Peruvian; north coast (?),26,1959.1923076923076,19.41549737867786,7.4630769230760166,38.054374862208604,1951.7292307692317,1966.6553846153836,1921.137932830099,1997.2466825545162
Nayarit,26,1787.6538461538462,486.05069219641655,186.83187114020862,952.6593567049764,1600.8219750136375,1974.485717294055,834.9944894488698,2740.3132028588225
"Philippine, Moro",26,227.30769230769232,27.174648819470324,10.445598716415395,53.26231168616184,216.86209359127693,237.7532910241077,174.04538062153048,280.57000399385413
Italian or Greek,26,365.9230769230769,50.833786462881555,19.539878441658534,99.63422146724784,346.3831984814184,385.4629553647354,266.2888554558291,465.5572983903247
"Italian, Abruzzi",26,229.6153846153846,80.76389139860802,31.04464039003746,158.29722714127172,198.57074422534714,260.6600250054221,71.3181574741129,387.91261175665636
"Dutch, The Hague",26,223.07692307692307,368.04748857471344,141.472899972912,721.3730776064383,81.60402310401108,364.549823049835,-498.2961545295152,944.4500006833614
Indonesian,26,105.76923076923077,66.28442211699982,25.478911583489786,129.91746734931965,80.29031918574098,131.24814235272055,-24.148236580088877,235.68669811855042
"French, Marseilles",26,188.42307692307693,38.633843274438085,14.85037125589356,75.72233281789865,173.57270566718339,203.27344817897048,112.70074410517829,264.1454097409756
German or French,26,185.92307692307693,89.69634243464917,34.4781640280564,175.80483117191235,151.44491289502054,220.40124095113333,10.11824575116458,361.7279080949893
Germany,25,99.68,398.83420949896794,156.34301012359543,781.7150506179771,-56.66301012359543,256.02301012359544,-682.035050617977,881.3950506179772
Czech or Slovak,25,63.12,19.946428251694588,7.818999874664279,39.09499937332139,55.30100012533572,70.93899987466428,24.025000626678604,102.21499937332139
Philippines (?),25,149.04,14.290089806109167,5.601715203994793,28.008576019973965,143.4382847960052,154.64171520399478,121.03142398002603,177.04857601997395
Veraguas,25,978.44,6.24553173610325,2.448248440552474,12.24124220276237,975.9917515594476,980.8882484405525,966.1987577972377,990.6812422027624
China (?),25,345.72,320.65473643780786,125.69665668362067,628.4832834181034,220.02334331637934,471.4166566836207,-282.76328341810336,974.2032834181034
India (Tamil Nadu),25,802.84,349.78465756328796,137.11558576480888,685.5779288240444,665.7244142351911,939.9555857648089,117.26207117595561,1488.4179288240443
Guro,25,181.76,8.466994744299912,3.3190619397655654,16.595309698827826,178.44093806023443,185.07906193976555,165.16469030117216,198.35530969882782
"Italian, Castelli",25,350.92,118.0155074555882,46.262078922590575,231.31039461295288,304.65792107740947,397.18207892259056,119.60960538704714,582.2303946129529
Hungarian-Slovak,25,100.24,24.175193897878046,9.476676007968194,47.38338003984097,90.7633239920318,109.71667600796819,52.85661996015902,147.62338003984098
"German, Meissen with German, Augsburg decoration",25,237.52,12.487059968890447,4.894927507805056,24.474637539025277,232.62507249219496,242.41492750780506,213.04536246097473,261.9946375390253
Chiriqui,25,956.16,67.07873483203632,26.294864054158232,131.47432027079117,929.8651359458418,982.4548640541582,824.6856797292088,1087.6343202707912
Kwoma people,25,107.6,68.82041848172678,26.977604044836898,134.8880202241845,80.6223959551631,134.5776040448369,-27.288020224184493,242.48802022418448
Seleucid or Parthian,25,2113.52,79.80659956001828,31.284187027527167,156.42093513763584,2082.235812972473,2144.804187027527,1957.0990648623642,2269.9409351376357
Dutch or Flemish,24,251.83333333333334,53.690470911202326,21.480662104424155,105.23332298595656,230.35267122890917,273.3139954377575,146.60001034737678,357.0666563192899
Algerian,24,119.41666666666667,74.19710334593618,29.68502378638204,145.4263225580349,89.73164288028462,149.10169045304872,-26.00965589136824,264.84298922470157
"Netherlandish, Brussels",24,415.0,21.469898037464695,8.589748186823842,42.0810001534308,406.41025181317616,423.58974818682384,372.9189998465692,457.0810001534308
"Etruscan, Etrusco-Corinthian",24,2668.8333333333335,170.0405748680288,68.03039851937797,333.27952674133644,2600.8029348139553,2736.8637318527117,2335.5538065919973,3002.1128600746697
Madurese,24,350.5416666666667,115.28414015385854,46.12326207270095,225.95691470156274,304.41840459396576,396.6649287393676,124.58475196510395,576.4985813682295
Tiwanaku,24,1478.375,134.12058574931416,53.65940985120607,262.8763480686558,1424.715590148794,1532.034409851206,1215.4986519313443,1741.2513480686557
Haida,24,142.375,43.76599086644491,17.510043132649514,85.78134209823202,124.86495686735049,159.8850431326495,56.59365790176798,228.15634209823202
"India (Rajasthan, Mewar)",24,283.9166666666667,52.69841732353822,21.08375800683599,103.28889795413491,262.8329086598307,305.00042467350266,180.62776871253178,387.2055646208016
Italian (?),23,391.04347826086956,273.5099264046869,111.78029360441118,536.0794557531863,279.2631846564584,502.8237718652807,-145.0359774923167,927.1229340140558
"British, Birmingham, after German original",23,82.6086956521739,31.595078918364923,12.9125375607898,61.92635467999525,69.6961580913841,95.52123321296371,20.682340972178658,144.53505033216916
"British, after German original",23,81.73913043478261,7.460303377357638,3.048938343338778,14.62219461962097,78.69019209144383,84.78806877812139,67.11693581516164,96.36132505440358
Timor,23,157.2608695652174,38.705434656347116,15.818456415257526,75.86265192644035,141.4424131499599,173.07932598047492,81.39821763877706,233.12352149165775
"Greek, South Italian, Lucanian",23,2403.2608695652175,96.10941557852632,39.278789010459654,188.3744545339116,2363.982080554758,2442.539658575677,2214.8864150313057,2591.6353240991293
"British, probably London",23,266.3478260869565,100.46691390957442,41.05964738451587,196.91515126276585,225.28817870244063,307.4074734714724,69.43267482419066,463.26297734972235
Russian or French,23,202.6086956521739,46.82437120913032,19.13657039947503,91.77576756989542,183.47212525269887,221.74526605164894,110.83292808227849,294.3844632220693
Croatian,23,112.78260869565217,45.87032762605625,18.74666399560421,89.90584214707025,94.03594470004796,131.52927269125638,22.876766548581926,202.68845084272243
"Greek Islands, Crete",23,219.7391304347826,26.273417937500533,10.73763723916854,51.49589915750104,209.00149319561405,230.47676767395114,168.24323127728155,271.23502959228364
"Italian, possibly Venice (Murano)",23,229.04347826086956,100.29614252569036,40.9898551262212,196.5804393503531,188.05362313464838,270.03333338709075,32.463038910516474,425.6239176112226
Kirdi (?),23,179.0,0.0,0.0,0.0,179.0,179.0,179.0,179.0
Cenderawasih Bay,23,180.17391304347825,7.784904821704781,3.1815991400802224,15.25841345054137,176.99231390339804,183.35551218355846,164.91549959293687,195.43232649401963
"Spanish, Catalonia",23,280.1304347826087,93.24518235072819,38.10821054055407,182.76055740742723,242.02222424205462,318.23864532316276,97.36987737518146,462.89099219003594
"French, probably Paris",23,294.17391304347825,94.53025113394465,38.63340305469069,185.2792922225315,255.54050998878756,332.80731609816894,108.89462082094676,479.4532052660097
Ngadju or Ot Danum peoples,23,156.7826086956522,44.29031960899802,18.100933281674752,86.80902643363612,138.68167541397744,174.88354197732693,69.97358226201607,243.5916351292883
Nepalese,23,215.34782608695653,158.56160508993233,64.802265147462,310.7807459762674,150.54556093949452,280.15009123441854,-95.43291988931085,526.1285720632239
France,23,16.652173913043477,39.712156022663635,16.22989161025733,77.83582580442072,0.4222823027861473,32.88206552330081,-61.183651891377245,94.48799971746419
"Flemish, Antwerp",23,280.60869565217394,95.69874091051412,39.1109510984331,187.56953218460768,241.49774455374083,319.719646750607,93.03916346756625,468.1782278367816
"India (Jammu and Kashmir, ancient kingdom of Kashmir)",23,1341.8260869565217,121.38917585934244,49.61033003927671,237.92278468431118,1292.215756917245,1391.4364169957985,1103.9033022722106,1579.748871640833
Roman or Byzantine,22,1668.1363636363637,73.85074746021891,30.860263233355262,144.74746502202908,1637.2761004030085,1698.996626869719,1523.3888986143347,1812.8838286583928
Luba peoples,22,174.9090909090909,20.77752698724346,8.682375930045533,40.723952894997176,166.22671497904537,183.59146683913644,134.18513801409372,215.6330438040881
Kwanga people,22,174.0,0.0,0.0,0.0,174.0,174.0,174.0,174.0
Tibetan or Mongolian,22,618.7272727272727,109.00466648734493,45.550151043164426,213.64914631519608,573.1771216841083,664.2774237704372,405.0781264120767,832.3764190424688
"Spanish, Madrid (Buen Retiro)",22,189.86363636363637,38.63910609059843,16.14625479179779,75.73264793757292,173.7173815718386,206.00989115543416,114.13098842606345,265.59628430120927
Cambodia or Thailand,22,894.2272727272727,142.24088616487765,59.438683297801155,278.7921368831602,834.7885894294716,953.6659560250739,615.4351358441126,1173.0194096104328
"British, Northamptonshire",22,117.72727272727273,29.155056439961086,12.183122680040395,57.14391062232373,105.54415004723234,129.91039540731313,60.583362104949,174.87118334959646
Valdivia,22,4824.818181818182,465.2350799904051,194.4093665623196,911.860756781194,4630.4088152558625,5019.2275483805015,3912.957425036988,5736.678938599376
Helladic,22,4140.863636363636,375.8006431296015,157.0370939913751,736.5692605340189,3983.826542372261,4297.900730355012,3404.294375829617,4877.432896897655
"Yoruba peoples, Oyo group",22,177.1818181818182,17.619351816725764,7.362658520933019,34.5339295607825,169.81915966088516,184.5444767027512,142.6478886210357,211.71574774260068
Northwest China/Eastern Central Asia,22,1352.3181818181818,1.492405014500079,0.6236363636408792,2.9251138284201548,1351.694545454541,1352.9418181818226,1349.3930679897617,1355.2432956466018
French or Flemish,22,251.8181818181818,96.74740619810231,40.42816796168597,189.62491614828053,211.39001385649584,292.2463497798678,62.19326566990128,441.44309796646235
Ostrogothic,22,1501.7272727272727,125.73978489918642,52.543311941217546,246.44997840240538,1449.1839607860552,1554.2705846684903,1255.2772943248674,1748.177251129678
South Indian,21,296.6666666666667,76.90990400028683,32.89490929882279,150.74341184056217,263.7717573678439,329.56157596548945,145.9232548261045,447.41007850722883
Javanese people,21,69.9047619047619,53.715830778183786,22.974640318790147,105.28302832524022,46.93012158597175,92.87940222355205,-35.378266420478326,175.18779023000212
Central Italian,21,589.2857142857143,192.9715375015556,82.53528990680289,378.22421350304893,506.7504243789115,671.8210041925172,211.0615007826654,967.5099277887632
Scandinavian,21,490.76190476190476,659.343454108851,282.0058534932288,1292.313170053348,208.75605126867595,772.7677582551336,-801.5512652914431,1783.0750748152527
"Italic-Native, South Italian (Daunian)",21,2517.714285714286,158.7936216783098,67.91715384692328,311.23549848948716,2449.7971318673626,2585.631439561209,2206.4787872247985,2828.949784203773
Mixtec,21,821.2857142857143,165.8689672172413,70.94332912026799,325.10317574579295,750.3423851654463,892.2290434059823,496.1825385399214,1146.3888900315073
"probably British, Staffordshire",21,173.38095238095238,27.32668327930818,11.68781549782129,53.560299227444034,161.6931368831311,185.06876787877366,119.82065315350835,226.9412516083964
Northern European,21,406.4761904761905,141.50569566191282,60.52298575288931,277.35116349734915,345.95320472330116,466.9991762290798,129.12502697884133,683.8273539735396
European or American (?),21,25.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0
Songhay,21,114.04761904761905,13.529509194631501,5.7866666666666555,26.517838021477743,108.26095238095239,119.83428571428571,87.52978102614131,140.5654570690968
"Chinese, for French market",21,192.71428571428572,54.13884267062129,23.155565493706543,106.11213163441772,169.55872022057918,215.86985120799227,86.602154079868,298.82641734870344
Cretan,21,5423.190476190476,2245.504032929971,960.4179390614856,4401.187904542743,4462.772537128991,6383.608415251962,1022.002571647733,9824.378380733218
"Chinese, probably for British market",21,169.0,17.032322213955442,7.2848445419240075,33.38335153935267,161.715155458076,176.284844541924,135.61664846064733,202.38335153935267
"Austrian, Innsbruck",21,385.95238095238096,113.0621405203688,48.357476269043566,221.60179541992284,337.5949046833374,434.3098572214245,164.35058553245813,607.5541763723038
"British, Birmingham, after German, Augsburg original",21,89.95238095238095,12.531864148945214,5.359966832401514,24.56245373193262,84.59241411997944,95.31234778478246,65.38992722044833,114.51483468431357
"Greek, Egypt, Alexandria-Hadra",21,2168.7619047619046,38.96268055704457,16.664613740230486,76.36685389180735,2152.097291021674,2185.426518502135,2092.3950508700973,2245.128758653712
"Greek, Eastern Mediterranean or Italian",21,2233.2380952380954,76.65435718985776,32.78561012259919,150.2425400921212,2200.452485115496,2266.0237053606947,2082.9955551459743,2383.4806353302165
Muisca,21,1084.6666666666667,14.947686554560724,6.3932311427364965,29.297465646939017,1078.2734355239302,1091.0598978094033,1055.3692010197278,1113.9641323136057
"Hungarian, Brassó",20,351.35,41.49733662981772,18.18700965553503,81.33477979444272,333.162990344465,369.53700965553503,270.0152202055573,432.68477979444276
Hawai'i,20,237.35,223.13254852335263,97.79215111223341,437.33979510577115,139.55784888776657,335.1421511122334,-199.98979510577115,674.6897951057712
Canaanite,20,3643.5,362.22492285435317,158.75207192680236,709.9608487945322,3484.7479280731977,3802.2520719268023,2933.5391512054675,4353.4608487945325
Coclé (Macaracas),20,1283.65,8.791592874058551,3.8530854621919426,17.23152203315476,1279.796914537808,1287.503085462192,1266.4184779668453,1300.8815220331549
"Roman, probably Italian",20,1922.5,12.089577938738891,5.298491145699182,23.695572759928226,1917.2015088543008,1927.7984911456992,1898.8044272400718,1946.1955727599282
"German, Landshut",20,402.55,26.772875118396847,11.733729868698223,52.47483523205782,390.8162701313018,414.28372986869823,350.07516476794217,455.02483523205785
China (possibly Turkestan),20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Italian, possibly Venice",20,384.85,79.74780973728825,34.95101863134205,156.30570708508498,349.898981368658,419.80101863134206,228.54429291491505,541.1557070850849
Phoenician or Carthaginian,20,2326.1,82.73095264963189,36.258438657707075,162.1526671932785,2289.841561342293,2362.3584386577068,2163.9473328067215,2488.2526671932783
Edomite,20,2817.0,127.32056517228264,55.80069797714758,249.54830773767398,2761.1993020228524,2872.8006979771476,2567.451692262326,3066.548307737674
"Belgian, Tournai",20,170.8,29.692458727144093,13.01329380206821,58.19721910520242,157.7867061979318,183.81329380206822,112.60278089479759,228.99721910520242
"China, Turkestan",20,34.25,73.3189678912052,32.13345446399241,143.7051770667622,2.1165455360075924,66.38345446399241,-109.45517706676219,177.9551770667622
Spanish (?),20,526.45,207.04931398353543,90.74336278932907,405.81665540772946,435.706637210671,617.1933627893291,120.63334459227059,932.2666554077296
Kanak people,20,185.6,18.477297592337248,8.098032717564019,36.215503280981004,177.50196728243597,193.69803271756402,149.38449671901898,221.815503280981
New Zealand,20,20.4,41.85991676507429,18.34591740616108,82.0454368595456,2.054082593838917,38.745917406161084,-61.645436859545605,102.4454368595456
possibly Austrian,20,137.8,64.37439831093366,28.213324004243475,126.17382068942996,109.58667599575654,166.0133240042435,11.626179310570052,263.97382068943
"British, Coalport",19,145.94736842105263,9.646379195270535,4.337541078062349,18.90690322273025,141.6098273429903,150.28490949911497,127.04046519832238,164.85427164378288
"Greek, South Italian, Apulian, Gnathian",19,2284.3684210526317,49.34708201022783,22.18915418614454,96.72028074004655,2262.179266866487,2306.5575752387763,2187.648140312585,2381.0887017926784
"Greek, Crete",19,252.21052631578948,50.78995848630846,22.837950574807966,99.54831863316457,229.37257574098152,275.04847689059744,152.6622076826249,351.75884494895405
"German, Cologne",19,328.36842105263156,114.15302133847251,51.32945836125883,223.73992182340612,277.0389626913727,379.6978794138904,104.62849922922544,552.1083428760377
probably Netherlandish,19,350.42105263157896,20.594809997434112,9.260555960992813,40.36582759497086,341.16049667058616,359.68160859257176,310.0552250366081,390.78688022654984
"India (Rajasthan, Bikaner)",19,319.1578947368421,66.6968791189702,29.9905744011112,130.7258830731816,289.1673203357309,349.14846913795327,188.4320116636605,449.8837778100237
"British, probably Bristol",19,177.10526315789474,30.038669035543126,13.50703287051673,58.87579130966453,163.59823028737802,190.61229602841146,118.22947184823022,235.98105446755926
"Greek, Ptolemaic",19,2160.3684210526317,102.99741664846495,46.313286737272016,201.8749366309913,2114.0551343153597,2206.6817077899036,1958.4934844216405,2362.243357683623
Anglo-Saxon,19,1382.7368421052631,91.73866391080819,41.25073409458964,179.80778126518405,1341.4861080106734,1423.9875761998528,1202.929060840079,1562.5446233704472
German or Dutch,19,217.21052631578948,99.43539440671373,44.711606201828964,194.8933730371589,172.4989201139605,261.9221325176184,22.31715327863057,412.10389935294836
"Greek, Chalcidian",19,2590.7894736842104,137.74153692387674,61.9361485245865,269.97341237079837,2528.853325159624,2652.7256222087967,2320.816061313412,2860.762886055009
"German, probably Nuremberg",19,351.42105263157896,87.94904824794467,39.546715076158556,172.38013456597156,311.8743375554204,390.9677677077375,179.0409180656074,523.8011871975505
"German, Westerwald",19,220.42105263157896,62.70682737015493,28.196428326844693,122.90538164550367,192.22462430473428,248.61748095842364,97.51567098607529,343.3264342770826
"Italian, Lombardy",19,429.5263157894737,311.61200383758086,140.11784522481884,610.7595275216585,289.40847056465486,569.6441610142925,-181.23321173218477,1040.285843311132
"French, Villeroy",19,236.57894736842104,15.780845595826003,7.095933575990312,30.930457367818967,229.48301379243074,243.67488094441134,205.64849000060207,267.50940473624
Cuban,19,56.10526315789474,49.97876742160071,22.47319458770639,97.95838414633738,33.63206857018835,78.57845774560113,-41.85312098844264,154.06364730423212
"Greek, Asia Minor",19,2163.9473684210525,78.2705235309025,35.19471960869913,153.4102261205689,2128.7526488123535,2199.1420880297514,2010.5371423004835,2317.3575945416214
"Italian, probably Venice",19,378.8421052631579,79.95016722788073,35.94997952381045,156.70232776664622,342.8921257393475,414.79208478696836,222.1397774965117,535.5444330298042
Kenyah or Kayan peoples,19,186.0,21.57416150037921,9.700926102772971,42.28535654074325,176.29907389722703,195.70092610277297,143.71464345925676,228.28535654074324
Maori people,18,189.83333333333334,66.19956459782176,30.582638545294895,129.75114661173066,159.25069478803846,220.41597187862823,60.08218672160268,319.584479945064
Lega peoples,18,179.11111111111111,2.1932755222129177,1.0132415965812507,4.298820023537319,178.09786951452986,180.12435270769237,174.81229108757378,183.40993113464845
Nauru,18,177.44444444444446,16.16904166908896,7.469716152873762,31.691321671414357,169.9747282915707,184.91416059731822,145.7531227730301,209.13576611585881
"India, Madurai, Tamil Nadu",18,231.0,0.0,0.0,0.0,231.0,231.0,231.0,231.0
Tairona People; Gayraca style,18,684.0,0.0,0.0,0.0,684.0,684.0,684.0,684.0
"Greek, South Italian, Campanian, Teano",18,2239.777777777778,3.299831645478193,1.5244444444171745,6.467670025137258,2238.253333333361,2241.302222222195,2233.3101077526408,2246.245447802915
Bwa peoples,18,165.55555555555554,35.984019692116306,16.623768967915193,70.52867859654796,148.93178658764035,182.17932452347074,95.02687695900758,236.0842341521035
Tolita-Tumaco,18,1938.8333333333333,94.95958892819495,43.86909192294492,186.1207942992621,1894.9642414103882,1982.7024252562783,1752.7125390340711,2124.9541276325954
Yaka peoples,18,190.66666666666666,15.89672552297929,7.343912511760482,31.157582025039407,183.32275415490616,198.01057917842715,159.50908464162725,221.82424869170606
"Persian, Qajar",18,134.77777777777777,39.63444069100622,18.310177430349068,77.68350375437218,116.4676003474287,153.08795520812683,57.09427402340559,212.46128153214994
Paraguayan,18,68.22222222222223,40.939777227986035,18.913212144141344,80.24196336685263,49.30901007808089,87.13543436636357,-12.019741144630402,148.46418558907487
European or American,18,89.55555555555556,57.051289846966775,26.35635123180323,111.82052810005487,63.199204323752326,115.91190678735879,-22.264972544499315,201.37608365561044
China (Xinjiang Autonomous Region),18,1428.4444444444443,6.599663291089201,3.048888888895707,12.935340050534835,1425.3955555555485,1431.4933333333402,1415.5091043939094,1441.3797844949793
"Chinese, possibly for Dutch market",18,212.11111111111111,12.78274981412278,5.905329129507836,25.05418963568065,206.20578198160328,218.01644024061895,187.05692147543047,237.16530074679176
German or South Netherlandish,18,533.9444444444445,97.5768006554005,45.07818205421548,191.25052928458499,488.866262390229,579.02262649866,342.69391515985944,725.1949737290295
"Chinese, probably for American market",18,143.83333333333334,18.398369492974098,8.499613063088356,36.06080420622923,135.33372027024498,152.3329463964217,107.77252912710412,179.89413753956256
"possibly French, possibly German",18,700.1111111111111,34.68494992981825,16.023629356320363,67.98250186244377,684.0874817547907,716.1347404674315,632.1286092486673,768.0936129735549
American or French,17,127.41176470588235,12.599894957545272,5.98960986188395,24.695794116788733,121.4221548439984,133.4013745677663,102.71597058909362,152.10755882267108
"Flemish, Leuven",17,423.2352941176471,7.685452261942815,3.653432097352911,15.063486433407917,419.5818620202942,426.88872621499996,408.1718076842392,438.29878055105496
India (Bihar),17,1079.8235294117646,142.96469638258537,67.96110271074863,280.2108049098673,1011.862426701016,1147.7846321225134,799.6127245018973,1360.0343343216318
probably French (Nevers),17,246.47058823529412,23.235526804493794,11.045468312489687,45.54163253680784,235.42511992280444,257.5160565477838,200.92895569848628,292.01222077210195
India (Rajasthan),17,347.29411764705884,311.1331637550637,147.90331762809757,609.8210009599248,199.39080001896127,495.1974352751564,-262.526883312866,957.1151186069837
"American, New York",17,84.58823529411765,48.42269460636383,23.01868786450392,94.9084814284731,61.569547429613735,107.60692315862157,-10.320246134355443,179.49671672259075
Austrian or German,17,137.7058823529412,44.6692913334798,21.234433207251328,87.55181101362041,116.47144914568986,158.94031556019252,50.15407133932078,225.2576933665616
"Greek, South Italian, Apulian, Canosan",17,2254.5882352941176,66.55078777100042,31.636236341051863,130.4395440311608,2222.951998953066,2286.2244716351693,2124.1486912629566,2385.0277793252785
Guatemala,17,61.11764705882353,73.08974137399616,34.74465757145673,143.25589309303248,26.3729894873668,95.86230463028025,-82.13824603420895,204.37354015185602
Villanovan,17,2807.0,48.26489407426479,22.94367425316386,94.59919238555898,2784.056325746836,2829.943674253164,2712.400807614441,2901.599192385559
"British, Chelsea-Derby",17,184.58823529411765,25.246432479484596,12.001392191444772,49.483007659789806,172.58684310267287,196.58962748556243,135.10522763432783,234.07124295390747
Guanacaste-Nicoya,17,1708.235294117647,322.7031393966758,153.4033349249289,632.4981532174845,1554.8319591927182,1861.638629042576,1075.7371409001626,2340.7334473351316
Indonesia (Sulawesi),17,2254.176470588235,465.63937699872935,221.3509091901544,912.6531789175095,2032.8255613980807,2475.5273797783893,1341.5232916707255,3166.829649505745
probably Swiss,17,157.41176470588235,66.88802099734433,31.79654684086717,131.10052115479488,125.61521786501518,189.2083115467495,26.311243551087472,288.51228586067725
"Indonesian, Sulawesi",17,235.0,0.0,0.0,0.0,235.0,235.0,235.0,235.0
India (Bihar or West Bengal),17,885.1176470588235,0.9275204135717311,0.4409152167495726,1.817940010600593,884.676731842074,885.5585622755731,883.2997070482229,886.9355870694242
"Greek, South Italian, Gnathian",17,2488.0588235294117,104.32908905731723,49.594900815015855,204.48501455234177,2438.4639227143957,2537.6537243444277,2283.57380897707,2692.5438380817536
Toba Batak,17,151.47058823529412,35.35377923054837,16.806119848432047,69.2934072918748,134.66446838686207,168.27670808372616,82.17718094341932,220.7639955271689
"French, Haute-Savoie",17,654.2941176470588,86.17697249402129,40.9659323396496,168.9068660882817,613.3281853074092,695.2600499867084,485.38725155877705,823.2009837353405
Oceanic,17,175.35294117647058,68.65032881974292,32.63429480212242,134.55464448669613,142.71864637434817,207.987235978593,40.798296689774446,309.90758566316674
North German,17,591.0588235294117,217.18611563249019,103.24372579611301,425.68478663968074,487.81509773329867,694.3025493255248,165.37403688973097,1016.7436101690924
Manteño,17,1344.4117647058824,137.0273963590537,65.13868943716709,268.5736968637453,1279.2730752687153,1409.5504541430496,1075.8380678421372,1612.9854615696277
"Italian, Verona",17,451.8235294117647,58.07993983954098,27.609450841669148,113.83668208550031,424.2140785700955,479.43298025343387,337.9868473262644,565.660211497265
"Kirdi, Fali group",17,114.52941176470588,25.211896118347646,11.984974647492505,49.41531639196138,102.54443711721338,126.51438641219839,65.1140953727445,163.94472815666728
"Italian, probably Florence",17,432.11764705882354,64.40291370829158,30.61520182358697,126.22971086825149,401.50244523523656,462.7328488824105,305.8879361905721,558.347357927075
